taxid	13114.angenent.65.s001	13114.angenent.65.s002	13114.angenent.65.s003	13114.angenent.65.s004	13114.angenent.65.s005	13114.angenent.65.s006	13114.angenent.65.s007	13114.angenent.65.s008	13114.angenent.65.s009	13114.berry.2.s001	13114.berry.2.s002	13114.berry.2.s003	13114.berry.2.s004	13114.berry.2.s005	13114.berry.2.s006	13114.berry.2.s007	13114.berry.2.s008	13114.berry.2.s009	13114.berry.2.s010	13114.berry.2.s011	13114.berry.2.s012	13114.berry.2.s013	13114.berry.2.s014	13114.berry.2.s015	13114.berry.2.s016	13114.berry.2.s017	13114.berry.2.s018	13114.berry.2.s019	13114.berry.2.s020	13114.bittleston.68.s001	13114.bittleston.68.s002	13114.bittleston.68.s003	13114.bittleston.68.s004	13114.bittleston.68.s005	13114.bittleston.68.s006	13114.bittleston.68.s007	13114.bittleston.68.s008	13114.bittleston.68.s009	13114.bittleston.68.s010	13114.bittleston.68.s011	13114.bittleston.68.s012	13114.bittleston.68.s013	13114.bittleston.68.s014	13114.bittleston.68.s015	13114.bowen.74.s001	13114.bowen.74.s002	13114.bowen.74.s003	13114.bowen.74.s004	13114.bowen.74.s005	13114.bowen.74.s006	13114.bowen.74.s007	13114.bowen.74.s008	13114.bowen.74.s009	13114.bowen.74.s010	13114.bowen.74.s011	13114.bowen.74.s012	13114.bowen.74.s013	13114.bowen.74.s014	13114.bowen.74.s015	13114.bowen.74.s016	13114.distel.72.s001	13114.distel.72.s002	13114.distel.72.s003	13114.distel.72.s004	13114.distel.72.s005	13114.distel.72.s006	13114.distel.72.s007	13114.distel.72.s008	13114.distel.72.s009	13114.distel.72.s010	13114.distel.72.s011	13114.distel.72.s012	13114.distel.72.s013	13114.distel.72.s015	13114.girguis.50.s001	13114.girguis.50.s002	13114.girguis.50.s003	13114.girguis.50.s004	13114.girguis.50.s005	13114.girguis.50.s006	13114.girguis.50.s007	13114.girguis.50.s008	13114.girguis.50.s009	13114.girguis.50.s010	13114.girguis.50.s011	13114.girguis.50.s012	13114.jensen.43.s001	13114.jensen.43.s002	13114.jensen.43.s003	13114.jensen.43.s004	13114.jensen.43.s005	13114.jensen.43.s006	13114.jensen.43.s007	13114.jensen.43.s008	13114.jensen.43.s009	13114.jensen.43.s010	13114.jensen.43.s011	13114.jensen.43.s012	13114.jensen.43.s013	13114.jensen.43.s014	13114.jensen.43.s015	13114.jensen.43.s016	13114.jensen.43.s017	13114.jensen.43.s018	13114.jensen.43.s019	13114.king.27.s001	13114.king.27.s002	13114.king.27.s003	13114.king.27.s004	13114.king.27.s005	13114.king.27.s006	13114.king.27.s007	13114.king.27.s008	13114.king.27.s009	13114.king.27.s010	13114.king.27.s011	13114.king.27.s012	13114.king.27.s013	13114.king.27.s014	13114.king.27.s015	13114.king.27.s016	13114.king.27.s018	13114.king.27.s020	13114.macrae.crerar.3.s001	13114.macrae.crerar.3.s002	13114.macrae.crerar.3.s003	13114.macrae.crerar.3.s004	13114.macrae.crerar.3.s005	13114.macrae.crerar.3.s006	13114.macrae.crerar.3.s007	13114.macrae.crerar.3.s008	13114.macrae.crerar.3.s009	13114.macrae.crerar.3.s010	13114.macrae.crerar.3.s011	13114.macrae.crerar.3.s012	13114.makhalanyane.46.s004	13114.makhalanyane.46.s005	13114.makhalanyane.46.s006	13114.makhalanyane.46.s007	13114.makhalanyane.46.s008	13114.makhalanyane.46.s009	13114.makhalanyane.46.s010	13114.mayer.33.s001	13114.mayer.33.s002	13114.mayer.33.s003	13114.mayer.33.s004	13114.mayer.33.s005	13114.mayer.33.s006	13114.mayer.33.s007	13114.mayer.34.s001	13114.mayer.34.s002	13114.mayer.34.s003	13114.mayer.34.s004	13114.mayer.34.s005	13114.mayer.34.s006	13114.mayer.34.s007	13114.mayer.34.s008	13114.mayer.34.s009	13114.mayer.34.s010	13114.mcmahon.21.s001	13114.mcmahon.21.s002	13114.mcmahon.21.s003	13114.mcmahon.21.s004	13114.mcmahon.21.s005	13114.mcmahon.21.s006	13114.mcmahon.21.s007	13114.mcmahon.21.s008	13114.mcmahon.21.s009	13114.mcmahon.21.s010	13114.mcmahon.21.s011	13114.mcmahon.21.s012	13114.mcmahon.21.s013	13114.mcmahon.21.s014	13114.mcmahon.21.s015	13114.mcmahon.21.s016	13114.mcmahon.21.s017	13114.metcalf.40.s001	13114.metcalf.40.s002	13114.metcalf.40.s003	13114.metcalf.40.s004	13114.metcalf.40.s005	13114.metcalf.40.s006	13114.metcalf.40.s007	13114.metcalf.40.s008	13114.metcalf.40.s009	13114.metcalf.40.s010	13114.metcalf.40.s011	13114.metcalf.40.s012	13114.metcalf.40.s013	13114.metcalf.40.s014	13114.metcalf.81.s001	13114.metcalf.81.s002	13114.metcalf.81.s003	13114.minich.76.s001	13114.minich.76.s002	13114.minich.76.s003	13114.minich.76.s004	13114.minich.76.s005	13114.minich.76.s006	13114.mousseau.88.s001	13114.mousseau.88.s002	13114.mousseau.88.s003	13114.mousseau.88.s004	13114.mousseau.88.s005	13114.mousseau.88.s006	13114.mousseau.88.s007	13114.mousseau.88.s008	13114.mousseau.88.s009	13114.mousseau.88.s010	13114.mousseau.88.s011	13114.mousseau.88.s012	13114.mousseau.88.s013	13114.mousseau.88.s014	13114.mousseau.88.s015	13114.mousseau.88.s016	13114.mousseau.88.s017	13114.mousseau.88.s018	13114.mousseau.88.s019	13114.mousseau.88.s020	13114.mousseau.88.s021	13114.mousseau.88.s022	13114.mousseau.88.s023	13114.mousseau.88.s024	13114.mousseau.88.s025	13114.mousseau.88.s026	13114.mousseau.88.s027	13114.mousseau.88.s028	13114.mousseau.88.s029	13114.mousseau.88.s030	13114.mousseau.88.s031	13114.mousseau.88.s032	13114.mousseau.88.s033	13114.mousseau.88.s034	13114.mousseau.88.s035	13114.mousseau.88.s036	13114.mousseau.88.s037	13114.mousseau.88.s039	13114.mousseau.88.s040	13114.mousseau.88.s041	13114.mousseau.88.s042	13114.mousseau.88.s043	13114.mousseau.88.s044	13114.mousseau.88.s045	13114.mousseau.88.s046	13114.mousseau.88.s047	13114.mousseau.88.s048	13114.mousseau.88.s049	13114.mousseau.88.s050	13114.mousseau.88.s051	13114.mousseau.88.s052	13114.mousseau.88.s053	13114.mousseau.88.s054	13114.mousseau.88.s055	13114.mousseau.88.s056	13114.mousseau.88.s057	13114.mousseau.88.s058	13114.mousseau.88.s059	13114.mousseau.88.s061	13114.mousseau.88.s062	13114.mousseau.88.s063	13114.mousseau.88.s064	13114.mousseau.88.s065	13114.mousseau.88.s066	13114.mousseau.88.s067	13114.mousseau.88.s068	13114.mousseau.88.s069	13114.mousseau.88.s070	13114.mousseau.88.s071	13114.mousseau.88.s072	13114.mousseau.88.s073	13114.mousseau.88.s074	13114.mousseau.88.s075	13114.mousseau.88.s076	13114.mousseau.88.s077	13114.mousseau.88.s078	13114.mousseau.88.s079	13114.mousseau.88.s080	13114.mousseau.88.s081	13114.mousseau.88.s082	13114.mousseau.88.s083	13114.mousseau.88.s084	13114.mousseau.88.s085	13114.mousseau.88.s086	13114.mousseau.88.s087	13114.mousseau.88.s088	13114.mousseau.88.s089	13114.mousseau.88.s090	13114.mousseau.88.s091	13114.mousseau.88.s092	13114.mousseau.88.s093	13114.mousseau.88.s094	13114.mousseau.88.s095	13114.mousseau.88.s096	13114.mousseau.88.s097	13114.mousseau.88.s098	13114.mousseau.88.s099	13114.mousseau.88.s100	13114.mousseau.88.s101	13114.mousseau.88.s102	13114.mousseau.88.s103	13114.mousseau.88.s104	13114.mousseau.88.s105	13114.mousseau.88.s106	13114.mousseau.88.s107	13114.mousseau.88.s108	13114.mousseau.88.s109	13114.mousseau.88.s110	13114.mousseau.88.s111	13114.mousseau.88.s112	13114.myrold.59.s001	13114.myrold.59.s002	13114.myrold.59.s003	13114.myrold.59.s004	13114.myrold.59.s005	13114.myrold.59.s006	13114.myrold.59.s007	13114.myrold.59.s008	13114.myrold.59.s009	13114.myrold.59.s010	13114.myrold.59.s011	13114.myrold.59.s013	13114.myrold.59.s014	13114.myrold.59.s015	13114.myrold.59.s016	13114.myrold.59.s017	13114.myrold.59.s019	13114.myrold.59.s020	13114.myrold.59.s021	13114.myrold.59.s022	13114.myrold.5.s001	13114.myrold.5.s002	13114.myrold.5.s003	13114.myrold.5.s004	13114.myrold.5.s005	13114.myrold.5.s006	13114.myrold.5.s007	13114.myrold.5.s008	13114.myrold.5.s009	13114.myrold.5.s010	13114.myrold.5.s011	13114.myrold.5.s012	13114.palenik.42.s001	13114.palenik.42.s002	13114.palenik.42.s003	13114.palenik.42.s004	13114.palenik.42.s005	13114.palenik.42.s006	13114.palenik.42.s007	13114.palenik.42.s008	13114.palenik.42.s009	13114.palenik.42.s010	13114.palenik.42.s011	13114.palenik.42.s012	13114.palenik.42.s013	13114.palenik.42.s014	13114.palenik.42.s015	13114.palenik.42.s016	13114.palenik.42.s017	13114.palenik.42.s018	13114.palenik.42.s019	13114.palenik.42.s020	13114.pinto.63.s001	13114.pinto.63.s002	13114.pinto.63.s003	13114.pinto.63.s004	13114.pinto.63.s005	13114.pinto.63.s006	13114.pinto.63.s007	13114.pinto.63.s008	13114.pinto.63.s009	13114.pinto.63.s010	13114.pinto.63.s011	13114.pinto.63.s012	13114.pinto.63.s013	13114.pinto.63.s014	13114.pinto.63.s015	13114.pinto.63.s016	13114.pinto.63.s017	13114.pinto.63.s018	13114.pinto.63.s019	13114.pinto.63.s020	13114.pinto.63.s021	13114.pinto.63.s022	13114.pinto.63.s023	13114.pinto.63.s024	13114.pinto.63.s025	13114.pinto.63.s026	13114.pinto.63.s027	13114.pinto.63.s028	13114.rohwer.84.s001	13114.rohwer.84.s002	13114.rohwer.84.s003	13114.rohwer.84.s004	13114.rohwer.84.s005	13114.rohwer.84.s006	13114.rohwer.84.s007	13114.rohwer.84.s008	13114.rohwer.84.s014	13114.rohwer.85.s001	13114.rohwer.85.s002	13114.rohwer.85.s003	13114.rohwer.85.s004	13114.rohwer.85.s005	13114.rohwer.85.s006	13114.rohwer.85.s007	13114.rohwer.85.s008	13114.rohwer.85.s010	13114.rohwer.85.s011	13114.rohwer.85.s012	13114.rohwer.85.s013	13114.rohwer.85.s014	13114.rohwer.85.s016	13114.rohwer.85.s017	13114.rohwer.85.s018	13114.rohwer.85.s019	13114.rohwer.85.s020	13114.rohwer.85.s021	13114.rohwer.85.s022	13114.rohwer.85.s023	13114.rohwer.85.s024	13114.rohwer.85.s025	13114.rohwer.85.s026	13114.rohwer.85.s027	13114.rohwer.86.s001	13114.rohwer.86.s002	13114.rohwer.86.s003	13114.roy.chowdhury.45.s001	13114.roy.chowdhury.45.s004	13114.roy.chowdhury.45.s006	13114.roy.chowdhury.45.s007	13114.roy.chowdhury.45.s008	13114.roy.chowdhury.45.s009	13114.roy.chowdhury.45.s010	13114.roy.chowdhury.45.s011	13114.roy.chowdhury.45.s012	13114.roy.chowdhury.45.s013	13114.roy.chowdhury.45.s015	13114.roy.chowdhury.45.s016	13114.roy.chowdhury.45.s017	13114.roy.chowdhury.45.s018	13114.roy.chowdhury.45.s020	13114.roy.chowdhury.45.s021	13114.roy.chowdhury.45.s023	13114.roy.chowdhury.45.s024	13114.sandin.54.s001	13114.sandin.54.s002	13114.sandin.54.s003	13114.sandin.54.s004	13114.sandin.54.s005	13114.sandin.54.s006	13114.sandin.54.s007	13114.sandin.54.s008	13114.sandin.54.s009	13114.sandin.54.s010	13114.sandin.54.s011	13114.sandin.54.s012	13114.sandin.54.s013	13114.sandin.54.s014	13114.sandin.54.s015	13114.schmidt.56.s001	13114.schmidt.56.s002	13114.schmidt.56.s003	13114.schmidt.56.s005	13114.schmidt.56.s007	13114.schmidt.56.s012	13114.schmidt.56.s013	13114.schmidt.56.s014	13114.schmidt.56.s017	13114.schmidt.56.s019	13114.schmidt.56.s020	13114.schmidt.56.s022	13114.schmidt.56.s023	13114.schmidt.56.s024	13114.schmidt.56.s025	13114.schmidt.56.s026	13114.seedorf.71.s001	13114.seedorf.71.s002	13114.seedorf.71.s003	13114.seedorf.71.s004	13114.seedorf.71.s006	13114.seedorf.71.s007	13114.seedorf.71.s008	13114.seedorf.71.s009	13114.seedorf.71.s010	13114.seedorf.71.s011	13114.seedorf.71.s012	13114.seedorf.71.s013	13114.seedorf.71.s014	13114.shade.23.s001	13114.shade.23.s002	13114.shade.23.s003	13114.shade.23.s004	13114.shade.23.s005	13114.shade.23.s006	13114.shade.23.s007	13114.shade.23.s008	13114.shade.23.s009	13114.shade.23.s010	13114.smith.39.s001	13114.smith.39.s002	13114.smith.39.s003	13114.smith.39.s004	13114.smith.39.s005	13114.smith.39.s006	13114.smith.39.s007	13114.smith.39.s008	13114.song.51.s001	13114.song.51.s002	13114.song.51.s003	13114.song.51.s004	13114.song.51.s005	13114.song.51.s006	13114.song.51.s007	13114.song.51.s008	13114.song.51.s009	13114.song.51.s010	13114.song.51.s011	13114.song.51.s012	13114.song.51.s013	13114.song.51.s014	13114.song.51.s015	13114.song.51.s016	13114.song.51.s017	13114.song.51.s018	13114.song.51.s019	13114.song.51.s020	13114.song.52.s001	13114.song.52.s002	13114.song.52.s003	13114.song.52.s004	13114.song.52.s005	13114.song.52.s006	13114.song.52.s007	13114.song.52.s008	13114.song.52.s009	13114.song.52.s010	13114.song.52.s011	13114.song.52.s012	13114.song.52.s013	13114.song.52.s014	13114.song.52.s015	13114.song.53.s001	13114.song.53.s002	13114.song.53.s003	13114.song.53.s004	13114.song.53.s005	13114.song.53.s006	13114.song.53.s007	13114.song.53.s008	13114.song.53.s009	13114.song.53.s010	13114.song.53.s011	13114.song.53.s012	13114.song.53.s013	13114.song.53.s014	13114.song.53.s015	13114.song.75.s001	13114.song.75.s002	13114.song.75.s003	13114.song.75.s004	13114.stegen.36.s001	13114.stegen.36.s002	13114.stegen.36.s003	13114.stegen.36.s004	13114.stegen.36.s005	13114.stegen.36.s006	13114.stegen.36.s007	13114.stegen.36.s008	13114.stegen.36.s009	13114.stegen.36.s010	13114.stegen.36.s011	13114.stegen.36.s012	13114.stegen.36.s013	13114.stegen.36.s014	13114.stegen.36.s015	13114.stegen.37.s003	13114.stegen.37.s004	13114.stegen.37.s007	13114.stegen.37.s008	13114.stegen.37.s009	13114.stegen.37.s010	13114.stegen.38.s001	13114.stegen.38.s002	13114.stegen.38.s003	13114.stegen.38.s004	13114.stegen.38.s005	13114.stegen.38.s006	13114.stegen.38.s007	13114.stegen.38.s008	13114.stegen.38.s009	13114.stegen.38.s010	13114.stegen.38.s011	13114.stegen.38.s012	13114.stegen.38.s013	13114.stegen.38.s014	13114.stegen.38.s015	13114.stegen.38.s016	13114.stegen.38.s017	13114.stegen.38.s018	13114.stewart.26.s001	13114.stewart.26.s002	13114.stewart.26.s003	13114.stewart.26.s004	13114.stewart.26.s005	13114.stewart.26.s006	13114.stewart.26.s007	13114.stewart.26.s008	13114.tait.77.s001	13114.tait.77.s002	13114.tait.77.s003	13114.tait.77.s004	13114.tait.77.s005	13114.tait.77.s006	13114.tait.77.s007	13114.tait.77.s008	13114.tait.77.s009	13114.tait.78.s001	13114.tait.78.s002	13114.tait.78.s003	13114.thomas.18.s001	13114.thomas.18.s002	13114.thomas.18.s003	13114.thomas.18.s004	13114.thomas.18.s005	13114.thomas.18.s006	13114.thomas.18.s007	13114.thomas.18.s008	13114.thomas.18.s009	13114.thomas.18.s010	13114.thomas.18.s011	13114.thomas.18.s012	13114.thomas.18.s013	13114.thomas.18.s014	13114.thomas.18.s015	13114.thomas.18.s016	13114.thomas.18.s017	13114.thomas.18.s018	13114.thomas.18.s019	13114.thomas.18.s020	13114.thomas.18.s021	13114.thomas.18.s022	13114.thomas.18.s023	13114.thomas.18.s024	13114.thomas.18.s025	13114.thomas.18.s026	13114.thomas.18.s027	13114.thomas.18.s028	13114.thomas.18.s029	13114.thomas.18.s030	13114.thomas.18.s031	13114.thomas.18.s033	13114.thomas.18.s035	13114.thomas.18.s036	13114.thomas.18.s037	13114.thomas.18.s038	13114.thomas.18.s039	13114.thomas.18.s040	13114.thomas.18.s041	13114.thomas.18.s043	13114.thomas.18.s045	13114.thomas.18.s046	13114.thomas.18.s048	13114.thomas.18.s049	13114.thomas.18.s050	13114.thomas.18.s051	13114.thomas.18.s052	13114.thomas.18.s053	13114.thomas.18.s054	13114.thomas.18.s055	13114.thomas.18.s056	13114.thomas.18.s057	13114.thomas.19.s002	13114.thomas.19.s003	13114.thomas.19.s004	13114.thomas.19.s007	13114.thomas.19.s008	13114.thomas.19.s009	13114.thomas.19.s010	13114.thomas.19.s014	13114.thomas.19.s015	13114.thomas.19.s017	13114.thomas.19.s018	13114.thomas.19.s019	13114.thomas.19.s020	13114.thomas.19.s021	13114.thomas.19.s022	13114.thomas.19.s023	13114.thomas.19.s024	13114.thomas.19.s025	13114.thomas.19.s026	13114.thomas.19.s050	13114.thomas.19.s051	13114.thomas.19.s052	13114.thomas.19.s053	13114.thomas.19.s054	13114.thomas.19.s055	13114.thomas.19.s056	13114.thomas.19.s057	13114.thomas.19.s058	13114.thomas.19.s059	13114.thomas.19.s060	13114.thomas.19.s061	13114.thomas.19.s062	13114.thomas.19.s063	13114.thomas.19.s064	13114.tucker.58.s001	13114.tucker.58.s003	13114.tucker.58.s006	13114.tucker.58.s008	13114.tucker.58.s010	13114.tucker.58.s011	13114.tucker.58.s012	13114.tucker.58.s013	13114.tucker.58.s014	13114.tucker.58.s015	13114.tucker.58.s016	13114.uren.82.s001	13114.uren.82.s002	13114.uren.82.s003	13114.uren.82.s004	13114.uren.82.s005	13114.uren.82.s006	13114.uren.82.s007	13114.uren.82.s008	13114.uren.82.s009	13114.uren.82.s010	13114.uren.82.s011	13114.uren.82.s012	13114.zaneveld.9.s001	13114.zaneveld.9.s002	13114.zaneveld.9.s003	13114.zaneveld.9.s004	13114.zaneveld.9.s005	13114.zaneveld.9.s006	13114.zaneveld.9.s007	13114.zaneveld.9.s008	13114.zaneveld.9.s009	13114.zaneveld.9.s010	13114.zaneveld.9.s011	13114.zaneveld.9.s012	13114.zaneveld.9.s013	13114.zaneveld.9.s014	13114.zaneveld.9.s015	13114.zaneveld.9.s016	13114.zaneveld.9.s017	13114.zaneveld.9.s018	13114.zaneveld.9.s019	13114.zaneveld.9.s020	13114.zaneveld.9.s021	13114.zaneveld.9.s022	kingdom	phylum	class	order	family	genus	species	subphylum	isyeast
2036908	8922	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	3497	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	1219	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27074	32430	23588	0	16165	11980	0	0	0	0	0	0	0	0	0	0	18631	0	0	NA	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Clarireedia	jacksonii	Pezizomycotina	N
2860823	4241	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	778	0	0	112	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Clarireedia	paspali	Pezizomycotina	N
2867042	3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6778	9937	6002	0	0	2353	0	0	0	0	0	0	0	0	0	0	2525	0	0	NA	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Clarireedia	hainanense	Pezizomycotina	N
