32	/home/shared/referencedgenomes/GCF_010111755.1_ASM1011175v1_genomic.fna	Candida (Nakaseomyces) glabrata (F)
32	/home/shared/referencedgenomes/GCF_000304475.1_Ka_CBS2517_genomic.fna	os12–Kazachstania africana (F)
32	/home/shared/referencedgenomes/GCF_014133895.1_ASM1413389v1_genomic.fna	os3248 – Torulaspora globosa (F)
4	/home/shared/referencedgenomes/SGD.genome.named.fa	Chinese II Sapph – S. cerevisiae (F)	Not sure is the chinese
